ipa,anio,clase,clase_predicha,acierto,no3_mgl,prob_normal,prob_riesgo,prob_afectada
210980017,2015,afectada,afectada,1,105.0,0.00060098595,0.00071540434,0.99868363
211130014,2021,normal,normal,1,4.0,0.51019555,0.008052616,0.48175183
241060011,2022,normal,normal,1,2.5,0.99983037,7.853957e-05,9.105937e-05
231070081,2019,afectada,afectada,1,107.0,0.00031579952,0.0004898817,0.9991943
211030763,2019,normal,normal,1,4.39,0.9986749,9.0399655e-05,0.0012346492
241120074,2015,riesgo,riesgo,1,29.7,0.0018644242,0.97299314,0.025142431
231030090,2021,normal,normal,1,16.0,0.4331748,0.3466705,0.22015475
231070081,2023,afectada,afectada,1,123.0,0.0028219484,0.051053952,0.94612414
251160078,2023,normal,riesgo,0,23.5,0.109200925,0.8893506,0.0014484862
210920002,2021,normal,normal,1,2.5,0.99906987,8.557256e-05,0.000844587
231030090,2019,riesgo,riesgo,1,33.1,0.025863064,0.9313652,0.04277168
220950084,2021,afectada,afectada,1,40.0,0.097935244,0.17361508,0.7284497
241050067,2019,normal,normal,1,22.99,0.99007636,0.009217197,0.0007064651
241120074,2025,riesgo,riesgo,1,30.9,0.0010854916,0.99271613,0.0061984104
210980114,2017,riesgo,riesgo,1,32.8,0.0016479463,0.52057,0.4777821
251160035,2022,riesgo,afectada,0,35.0,0.029452894,0.3601562,0.6103909
241160181,2019,afectada,afectada,1,142.0,0.0046661133,0.0010988727,0.994235
211020172,2025,afectada,afectada,1,99.8,0.00034410844,0.0005325144,0.9991234
210940011,2017,normal,normal,1,3.4,0.8884114,0.00028422437,0.111304335
211030008,2015,normal,normal,1,3.7,0.9895084,0.0017979027,0.008693709
210980206,2019,afectada,riesgo,0,38.0,0.004836833,0.769393,0.22577016
210970015,2018,afectada,normal,0,83.2,0.5060324,0.027677167,0.4662904
210960027,2025,afectada,afectada,1,39.7,0.0026092238,0.012235568,0.98515517
241050067,2025,normal,normal,1,7.6,0.9992514,0.000532276,0.00021630336
211030008,2022,normal,normal,1,2.7,0.99948657,0.00024727575,0.00026617866
231020159,2025,normal,afectada,0,21.9,0.08624309,0.14215025,0.7716066
210980012,2023,normal,normal,1,7.2,0.9933094,0.0063408464,0.00034973622
221020012,2021,riesgo,riesgo,1,28.0,0.0052356864,0.9821248,0.01263949
221020012,2025,riesgo,riesgo,1,31.9,0.005284159,0.9907582,0.0039576446
231050145,2016,riesgo,riesgo,1,29.7,0.37998235,0.5880893,0.031928312
231020155,2015,afectada,afectada,1,64.0,0.00055407296,0.017292991,0.982153
241160181,2025,afectada,afectada,1,59.6,0.0017030971,0.0073062214,0.99099064
241160146,2016,normal,normal,1,8.44,0.9996352,0.00020052517,0.0001642424
210960027,2016,afectada,afectada,1,76.9,0.00092720747,0.0126230335,0.9864498
241180002,2025,afectada,afectada,1,184.8,0.00046257972,0.0087688165,0.9907686
231070139,2017,afectada,afectada,1,192.0,7.899213e-05,0.0003319888,0.999589
241160181,2023,afectada,afectada,1,52.0,0.0141859185,0.023468312,0.9623457
210980012,2018,riesgo,riesgo,1,26.8,0.010714557,0.98844945,0.0008359635
221020093,2016,normal,afectada,0,7.88,0.22736667,0.003405678,0.7692276
221040043,2016,afectada,afectada,1,57.5,0.00018469877,8.3909035e-05,0.99973136
241160255,2020,afectada,afectada,1,61.0,0.0010067145,0.03174917,0.9672441
211020002,2020,afectada,afectada,1,121.0,0.00069090736,5.963252e-05,0.9992494
210980206,2017,riesgo,afectada,0,34.7,0.016507573,0.14091095,0.84258145
220950084,2016,afectada,afectada,1,48.6,0.0004577799,9.4059375e-05,0.9994481
231050145,2019,normal,riesgo,0,21.62,0.066527024,0.89470476,0.0387682
211020002,2018,afectada,afectada,1,119.0,0.000453343,0.00018297229,0.9993637
231070081,2015,afectada,afectada,1,153.0,0.0018960258,0.00050466415,0.9975993
241160146,2025,normal,normal,1,3.4,0.99698985,0.0027681198,0.00024201185
220950053,2018,afectada,afectada,1,109.0,0.0003410874,0.0007022625,0.9989567
251160035,2025,normal,afectada,0,20.5,0.059808,0.4442466,0.4959454
221020093,2017,normal,normal,1,5.1,0.78423154,0.0075127427,0.20825574
210980206,2025,riesgo,riesgo,1,35.7,0.010076734,0.93732303,0.052600257
211030763,2020,normal,normal,1,7.0,0.99898857,0.0005181033,0.00049329683
241050045,2022,normal,normal,1,2.5,0.998314,7.3152805e-05,0.0016128058
221020012,2017,afectada,afectada,1,41.4,0.003256285,0.016991947,0.97975177
221040004,2015,afectada,afectada,1,101.0,4.6353813e-05,2.5215904e-05,0.9999285
221020012,2025,riesgo,riesgo,1,31.9,0.00593718,0.9901078,0.0039550466
221020012,2024,normal,normal,1,23.7,0.9495164,0.037752334,0.012731271
221030030,2016,afectada,riesgo,0,90.4,0.003943658,0.5820986,0.41395774
231070081,2021,afectada,afectada,1,134.0,0.0031908753,0.0032746762,0.99353445
221020087,2019,afectada,afectada,1,111.3,0.0029089565,0.0012659482,0.9958252
241340046,2023,normal,normal,1,11.9,0.998684,0.000555255,0.0007607193
211130014,2025,normal,normal,1,4.2,0.98868495,0.006989126,0.004325906
210980206,2015,afectada,afectada,1,63.4,0.0008278176,0.021703357,0.9774688
221130009,2023,normal,normal,1,4.2,0.9995297,0.00021620518,0.00025406075
221040004,2018,afectada,afectada,1,94.6,1.3148029e-05,9.730536e-05,0.9998895
210980020,2016,afectada,afectada,1,56.1,0.00040563633,0.00080364494,0.9987908
210980020,2025,afectada,afectada,1,95.3,0.0015546216,0.0055846474,0.99286073
221020012,2016,riesgo,riesgo,1,30.1,0.0029528802,0.99539703,0.0016500272
231180025,2023,normal,normal,1,2.5,0.99869835,0.00018033937,0.0011212203
210960027,2017,normal,afectada,0,20.9,0.04758065,0.12569903,0.82672036
221040004,2022,afectada,afectada,1,93.0,1.1904269e-05,0.00013496698,0.99985313
211040588,2021,afectada,afectada,1,44.0,0.00030132796,0.005865128,0.99383354
221040004,2021,afectada,afectada,1,99.3,8.74222e-06,9.9798875e-05,0.9998914
241160163,2016,normal,normal,1,0.1,0.9983907,0.0004238438,0.0011854739
210980017,2023,afectada,afectada,1,83.0,0.0015438906,0.0002103205,0.99824584
231020105,2015,normal,normal,1,14.5,0.99568033,0.0011145619,0.003205058
241150030,2025,normal,normal,1,2.0,0.9998441,0.00012567875,3.0247791e-05
211020172,2017,afectada,afectada,1,128.0,6.8249276e-05,0.00012959653,0.9998022
231070139,2021,afectada,afectada,1,228.0,0.000184129,0.00054165826,0.9992742
221030031,2025,afectada,afectada,1,63.0,0.020476101,0.2854641,0.6940598
220950084,2023,afectada,riesgo,0,42.0,0.0036643932,0.96072733,0.035608273
231020155,2023,normal,afectada,0,23.3,0.002217823,0.4365868,0.5611954
211020002,2018,afectada,afectada,1,105.0,0.00046977188,4.8825936e-05,0.9994814
231010130,2025,afectada,afectada,1,49.1,0.0005920261,0.0003885565,0.9990194
210980206,2020,afectada,afectada,1,42.0,0.014943168,0.15731733,0.82773954
231020159,2019,afectada,normal,0,51.9,0.52797955,0.35143378,0.12058668
251160072,2022,riesgo,riesgo,1,28.0,0.08321746,0.80334693,0.11343562
231030088,2018,normal,normal,1,22.0,0.9805264,0.0017623015,0.017711362
221020024,2015,afectada,afectada,1,93.8,0.0004675656,0.01164995,0.9878825
211030763,2022,normal,normal,1,9.0,0.99826545,0.00015264758,0.0015819272
241150187,2017,normal,normal,1,13.2,0.9995421,0.00023693421,0.00022096811
221060002,2020,afectada,normal,0,39.0,0.92294586,0.02932711,0.047727045
241150187,2018,normal,normal,1,13.9,0.9986518,0.00026594216,0.0010822448
221210013,2025,normal,normal,1,3.8,0.99980766,0.0001749053,1.7466418e-05
231020159,2020,riesgo,riesgo,1,29.0,0.00029746973,0.99597895,0.003723503
220950084,2022,afectada,afectada,1,40.0,0.004971302,0.04653749,0.9484912
221030044,2021,afectada,afectada,1,120.0,0.0014898324,0.001199511,0.99731064
231070139,2020,afectada,afectada,1,243.0,4.6013458e-05,0.00011479162,0.9998392
231060003,2022,afectada,afectada,1,52.0,4.3001197e-05,0.0021437914,0.9978132
210980020,2018,afectada,afectada,1,76.4,0.0001705161,0.08425429,0.9155752
221040004,2020,afectada,afectada,1,82.8,4.261478e-05,5.3499916e-05,0.9999039
231030088,2016,normal,normal,1,13.2,0.97998476,0.017887233,0.0021279608
231050145,2017,normal,riesgo,0,22.6,0.38787502,0.60476613,0.0073588686
221040043,2019,afectada,afectada,1,70.5,0.0043676686,0.17921661,0.8164157
210980214,2020,riesgo,normal,0,27.0,0.8721768,0.10771271,0.0201105
221040004,2018,afectada,afectada,1,98.7,8.32905e-06,7.1250324e-05,0.99992037
210980012,2020,normal,normal,1,16.0,0.99435425,0.0033116182,0.0023341877
211020172,2023,afectada,afectada,1,119.0,0.004538811,0.00062396575,0.9948372
211040583,2017,afectada,afectada,1,82.6,0.00047278416,0.0004973046,0.9990299
231030091,2021,afectada,afectada,1,79.0,0.0034364404,0.00055356417,0.99600995
241050045,2015,normal,normal,1,8.0,0.9981396,0.000789672,0.0010706917
220950053,2019,afectada,afectada,1,91.5,0.0003032092,0.0023103354,0.9973865
211040524,2025,afectada,afectada,1,152.9,0.0004858178,0.008050219,0.99146396
241160069,2021,normal,normal,1,2.5,0.9962962,0.0006704802,0.0030333216
221020012,2025,riesgo,riesgo,1,28.3,0.006118306,0.98901945,0.004862266
221060002,2015,afectada,afectada,1,62.5,0.06169867,0.0061436594,0.93215764
221080061,2024,afectada,afectada,1,51.0,0.00839257,0.0029797745,0.9886276
231050145,2020,normal,normal,1,24.0,0.53484184,0.43765768,0.027500492
241050067,2015,normal,normal,1,6.3,0.9348184,0.05257817,0.012603384
251150038,2023,riesgo,riesgo,1,27.1,0.015292635,0.9679046,0.016802723
210980206,2021,riesgo,riesgo,1,30.0,0.002443469,0.9957908,0.0017658052
211040003,2025,afectada,afectada,1,128.5,0.0003460105,0.00037620924,0.9992778
241160255,2017,afectada,afectada,1,43.1,0.0031838208,0.035754476,0.9610617
221120045,2021,normal,riesgo,0,20.0,0.0044269855,0.9902507,0.005322259
221060002,2021,riesgo,normal,0,33.0,0.9599431,0.009937131,0.030119713
231070081,2023,afectada,afectada,1,121.0,0.0037612703,0.0048145796,0.99142414
221060002,2021,normal,normal,1,13.0,0.9782146,0.0201764,0.0016090162
231080029,2017,afectada,afectada,1,55.1,0.00010875372,0.00018779364,0.99970347
231030063,2019,afectada,afectada,1,125.0,0.0002582763,0.0005189674,0.99922276
221120045,2023,normal,riesgo,0,16.3,0.16719384,0.82808477,0.0047213677
221080061,2019,afectada,afectada,1,64.3,0.0032373373,0.00023187893,0.99653083
