id_registro,ipa,anio,fecha,lat,lon
345,210940011,2025,2025-03-18,42.62438946518425,-2.891150430496759
1111,251220026,2023,2023-05-10,42.14694953175388,-1.696717626672054
308,210980020,2023,2023-12-11,42.54661934709923,-2.916801726658035
1132,251160035,2024,2024-06-04,42.20798915192356,-1.712301862924226
281,210980206,2022,2022-05-11,42.56478511289075,-2.877816206923574
1087,241230015,2021,2021-07-07,42.10785037798781,-1.991413298492858
805,231050145,2021,2021-05-12,42.39815846024035,-2.450628218238585
428,221120045,2025,2025-03-25,42.33259119313079,-2.75745581408348
510,221020012,2024,2024-06-18,42.4520873303707,-2.712436749582759
1097,241280001,2022,2022-04-04,42.03119793298274,-1.927947536977254
347,210970033,2025,2025-03-24,42.55176441893071,-2.953506968536596
330,210980248,2024,2024-06-19,42.521971689706,-2.8867750364781
325,211040524,2024,2024-06-19,42.4985043476302,-2.856355443600365
