ipa,nombre_punto,fecha,x_utm30,y_utm30,cota,codigo_masa_agua,masa_agua,naturaleza,localidad,municipio,provincia,no3_mgl,red,anio,mes,afectada,en_riesgo,clase,indicativo,nombre,dist_estacion_m,indicativo_clima,nombre_clima,altitud,prec,tmed,anio_clima,mes_clima,precip_7d,precip_15d,precip_30d,temp_media_7d,temp_media_30d,anomalia_temp,evento_extremo_lluvia,latitud,longitud
210980206,FUENTE DEL ESTRECHO,2015-10-27,510029,4712494,485.0,45.0,ALUVIAL DEL OJA,Manantial,,HARO,Rioja (La),53.6,RNIT,2015,10,True,False,afectada,9121X,HARO,2893.023436383473,9121X,HARO,465.0,1.4,12.5,2015.0,10.0,5.199999999999999,36.6,39.2,13.3,13.83,-2.520562130177515,False,42.576,-2.846
210980012,MANANTIAL PISCIFACTORIA,2015-10-27,506025,4707245,520.0,45.0,ALUVIAL DEL OJA,Manantial,,CASTAÑARES DE RIOJA,Rioja (La),11.0,RBAS,2015,10,False,False,normal,9121X,HARO,9271.803668822771,9121X,HARO,465.0,1.4,12.5,2015.0,10.0,5.199999999999999,36.6,39.2,13.3,13.83,-2.520562130177515,False,42.576,-2.846
220950084,Pozo Mazo 2,2015-10-27,512304,4713120,475.0,45.0,ALUVIAL DEL OJA,Pozo,HARO,HARO,Rioja (La),69.3,RNIT,2015,10,True,False,afectada,9121X,HARO,707.4944499217581,9121X,HARO,465.0,1.4,12.5,2015.0,10.0,5.199999999999999,36.6,39.2,13.3,13.83,-2.520562130177515,False,42.576,-2.846
210980214,EL NAVAL (CAMINO PERPENDICULAR A CRA CASALARREINA-OLLAURI -N-232,2015-10-27,507946,4710298,505.0,45.0,ALUVIAL DEL OJA,Pozo,,CASALARREINA,Rioja (La),32.3,RNIT,2015,10,False,True,riesgo,9121X,HARO,5821.433464996569,9121X,HARO,465.0,1.4,12.5,2015.0,10.0,5.199999999999999,36.6,39.2,13.3,13.83,-2.520562130177515,False,42.576,-2.846
211040003,FUENTE DE CIDAMÓN,2015-10-27,509763,4704680,615.0,45.0,ALUVIAL DEL OJA,Manantial,CIDAMON,CIDAMÓN,Rioja (La),94.5,RNIT,2015,10,True,False,afectada,9121X,HARO,9508.68838313283,9121X,HARO,465.0,1.4,12.5,2015.0,10.0,5.199999999999999,36.6,39.2,13.3,13.83,-2.520562130177515,False,42.576,-2.846
210970015,CARRETERA SAJAZARGA,2015-10-27,503931,4710737,,45.0,ALUVIAL DEL OJA,Pozo,TIRGO,TIRGO,Rioja (La),28.2,RNIT,2015,10,False,True,riesgo,9121X,HARO,9211.710250809187,9121X,HARO,465.0,1.4,12.5,2015.0,10.0,5.199999999999999,36.6,39.2,13.3,13.83,-2.520562130177515,False,42.576,-2.846
210980114,MALZAPATO,2015-10-27,509312,4713861,480.0,45.0,ALUVIAL DEL OJA,Pozo,HARO,HARO,Rioja (La),63.9,RNIT,2015,10,True,False,afectada,9121X,HARO,3328.3232446253123,9121X,HARO,465.0,1.4,12.5,2015.0,10.0,5.199999999999999,36.6,39.2,13.3,13.83,-2.520562130177515,False,42.576,-2.846
210980020,FUENTE DEL POBE,2015-10-27,506831,4710473,,45.0,ALUVIAL DEL OJA,Manantial,CASALARREINA,CASALARREINA,Rioja (La),47.6,RNIT,2015,10,True,False,afectada,9121X,HARO,6664.886422863479,9121X,HARO,465.0,1.4,12.5,2015.0,10.0,5.199999999999999,36.6,39.2,13.3,13.83,-2.520562130177515,False,42.576,-2.846
210980017,FUENTE DE LA ROSA,2015-10-27,510361,4707537,,45.0,ALUVIAL DEL OJA,Manantial,ZARRATON,ZARRATÓN,Rioja (La),105.0,RNIT,2015,10,True,False,afectada,9121X,HARO,6611.144834298508,9121X,HARO,465.0,1.4,12.5,2015.0,10.0,5.199999999999999,36.6,39.2,13.3,13.83,-2.520562130177515,False,42.576,-2.846
210980012,MANANTIAL PISCIFACTORIA,2015-10-27,506025,4707245,520.0,45.0,ALUVIAL DEL OJA,Manantial,,CASTAÑARES DE RIOJA,Rioja (La),11.0,RNIT,2015,10,False,False,normal,9121X,HARO,9271.803668822771,9121X,HARO,465.0,1.4,12.5,2015.0,10.0,5.199999999999999,36.6,39.2,13.3,13.83,-2.520562130177515,False,42.576,-2.846
211040583,Camino de Carramolinero (PO: 501 PA:478),2015-10-27,509565,4701387,626.0,45.0,ALUVIAL DEL OJA,Pozo,,CIDAMÓN,Rioja (La),64.9,RNIT,2015,10,True,False,afectada,9121X,HARO,12733.004431650481,9121X,HARO,465.0,1.4,12.5,2015.0,10.0,5.199999999999999,36.6,39.2,13.3,13.83,-2.520562130177515,False,42.576,-2.846
211020172,MANANTIAL DEL CAÑO,2015-10-29,497981,4705042,,44.0,ALUVIAL DEL TIRÓN,Manantial,HERRAMELLURI,HERRAMÉLLURI,Rioja (La),135.0,RNIT,2015,10,True,False,afectada,9121X,HARO,17045.589216680128,9121X,HARO,465.0,0.0,12.0,2015.0,10.0,6.199999999999999,26.8,40.6,13.342857142857142,13.713333333333331,-3.020562130177515,False,42.576,-2.846
211030763,"Talleres Janda, S.L. POZO 2",2015-10-29,504382,4701022,612.0,45.0,ALUVIAL DEL OJA,Pozo,,BAÑARES,Rioja (La),6.7,RNIT,2015,10,False,False,normal,9121X,HARO,15165.87350394755,9121X,HARO,465.0,0.0,12.0,2015.0,10.0,6.199999999999999,26.8,40.6,13.342857142857142,13.713333333333331,-3.020562130177515,False,42.576,-2.846
210960027,LA FUENTITA,2015-10-29,496442,4705822,565.0,44.0,ALUVIAL DEL TIRÓN,Manantial,LEIVA,LEIVA,Rioja (La),61.8,RNIT,2015,10,True,False,afectada,9121X,HARO,18029.68716239723,9121X,HARO,465.0,0.0,12.0,2015.0,10.0,6.199999999999999,26.8,40.6,13.342857142857142,13.713333333333331,-3.020562130177515,False,42.576,-2.846
220950053,MANANTIAL DE OLLONGUI,2015-12-01,513179,4709814,,45.0,ALUVIAL DEL OJA,Manantial,RODEZNO,RODEZNO,Rioja (La),117.0,RNIT,2015,12,True,False,afectada,9121X,HARO,3966.5902498460828,9121X,HARO,465.0,0.2,4.3,2015.0,12.0,2.8,24.0,29.0,8.557142857142859,10.253333333333334,-2.778823529411765,False,42.576,-2.846
220950053,MANANTIAL DE OLLONGUI,2016-03-08,513179,4709814,,45.0,ALUVIAL DEL OJA,Manantial,RODEZNO,RODEZNO,Rioja (La),108.0,RNIT,2016,3,True,False,afectada,9121X,HARO,3966.5902498460828,9121X,HARO,465.0,3.0,4.8,2016.0,3.0,8.399999999999999,50.8,98.2,7.114285714285715,7.306666666666667,-5.063636363636364,False,42.576,-2.846
210940011,PIEZOMETRO-2 HERRERA. ABTO. VILLALBA DE RIOJA,2016-03-21,508926,4719111,,6.0,PANCORBO-CONCHAS DE HARO,Pozo,,VILLALBA DE RIOJA,Rioja (La),1.9,RBAS,2016,3,False,False,normal,9121X,HARO,6526.119453038332,9121X,HARO,465.0,0.0,8.6,2016.0,3.0,11.8,56.8,103.2,7.142857142857143,6.736666666666666,-1.2636363636363637,False,42.576,-2.846
220960018,POZO DEL EBRO,2016-03-23,519673,4711843,430.0,46.0,LAGUARDIA,Pozo,SAN VICENTE DE LA SONSIERRA,SAN VICENTE DE LA SONSIERRA,Rioja (La),8.95,RBAS,2016,3,False,False,normal,9121X,HARO,7286.962390910949,9121X,HARO,465.0,0.0,7.8,2016.0,3.0,10.6,52.4,103.2,7.685714285714285,6.790000000000001,-2.0636363636363635,False,42.576,-2.846
220950084,Pozo Mazo 2,2016-05-05,512304,4713120,475.0,45.0,ALUVIAL DEL OJA,Pozo,HARO,HARO,Rioja (La),48.6,RNIT,2016,5,True,False,afectada,9121X,HARO,707.4944499217581,9121X,HARO,465.0,0.4,17.2,2016.0,5.0,0.6000000000000001,4.6000000000000005,31.8,10.885714285714286,11.26,1.29149560117302,False,42.576,-2.846
210980012,MANANTIAL PISCIFACTORIA,2016-05-05,506025,4707245,520.0,45.0,ALUVIAL DEL OJA,Manantial,,CASTAÑARES DE RIOJA,Rioja (La),20.4,RBAS,2016,5,False,False,normal,9121X,HARO,9271.803668822771,9121X,HARO,465.0,0.4,17.2,2016.0,5.0,0.6000000000000001,4.6000000000000005,31.8,10.885714285714286,11.26,1.29149560117302,False,42.576,-2.846
210980114,MALZAPATO,2016-05-05,509312,4713861,480.0,45.0,ALUVIAL DEL OJA,Pozo,HARO,HARO,Rioja (La),54.9,RNIT,2016,5,True,False,afectada,9121X,HARO,3328.3232446253123,9121X,HARO,465.0,0.4,17.2,2016.0,5.0,0.6000000000000001,4.6000000000000005,31.8,10.885714285714286,11.26,1.29149560117302,False,42.576,-2.846
210980206,FUENTE DEL ESTRECHO,2016-05-05,510029,4712494,485.0,45.0,ALUVIAL DEL OJA,Manantial,,HARO,Rioja (La),50.4,RNIT,2016,5,True,False,afectada,9121X,HARO,2893.023436383473,9121X,HARO,465.0,0.4,17.2,2016.0,5.0,0.6000000000000001,4.6000000000000005,31.8,10.885714285714286,11.26,1.29149560117302,False,42.576,-2.846
210980214,EL NAVAL (CAMINO PERPENDICULAR A CRA CASALARREINA-OLLAURI -N-232,2016-05-05,507946,4710298,505.0,45.0,ALUVIAL DEL OJA,Pozo,,CASALARREINA,Rioja (La),51.2,RNIT,2016,5,True,False,afectada,9121X,HARO,5821.433464996569,9121X,HARO,465.0,0.4,17.2,2016.0,5.0,0.6000000000000001,4.6000000000000005,31.8,10.885714285714286,11.26,1.29149560117302,False,42.576,-2.846
210980012,MANANTIAL PISCIFACTORIA,2016-05-05,506025,4707245,520.0,45.0,ALUVIAL DEL OJA,Manantial,,CASTAÑARES DE RIOJA,Rioja (La),20.4,RNIT,2016,5,False,False,normal,9121X,HARO,9271.803668822771,9121X,HARO,465.0,0.4,17.2,2016.0,5.0,0.6000000000000001,4.6000000000000005,31.8,10.885714285714286,11.26,1.29149560117302,False,42.576,-2.846
210980020,FUENTE DEL POBE,2016-05-05,506831,4710473,,45.0,ALUVIAL DEL OJA,Manantial,CASALARREINA,CASALARREINA,Rioja (La),56.1,RNIT,2016,5,True,False,afectada,9121X,HARO,6664.886422863479,9121X,HARO,465.0,0.4,17.2,2016.0,5.0,0.6000000000000001,4.6000000000000005,31.8,10.885714285714286,11.26,1.29149560117302,False,42.576,-2.846
210970015,CARRETERA SAJAZARGA,2016-05-11,503931,4710737,,45.0,ALUVIAL DEL OJA,Pozo,TIRGO,TIRGO,Rioja (La),68.0,RNIT,2016,5,True,False,afectada,9121X,HARO,9211.710250809187,9121X,HARO,465.0,0.4,14.5,2016.0,5.0,9.6,10.2,38.4,15.642857142857142,12.54,-1.4085043988269792,False,42.576,-2.846
210960027,LA FUENTITA,2016-05-11,496442,4705822,565.0,44.0,ALUVIAL DEL TIRÓN,Manantial,LEIVA,LEIVA,Rioja (La),76.9,RNIT,2016,5,True,False,afectada,9121X,HARO,18029.68716239723,9121X,HARO,465.0,0.4,14.5,2016.0,5.0,9.6,10.2,38.4,15.642857142857142,12.54,-1.4085043988269792,False,42.576,-2.846
211020172,MANANTIAL DEL CAÑO,2016-05-11,497981,4705042,,44.0,ALUVIAL DEL TIRÓN,Manantial,HERRAMELLURI,HERRAMÉLLURI,Rioja (La),114.0,RNIT,2016,5,True,False,afectada,9121X,HARO,17045.589216680128,9121X,HARO,465.0,0.4,14.5,2016.0,5.0,9.6,10.2,38.4,15.642857142857142,12.54,-1.4085043988269792,False,42.576,-2.846
210980017,FUENTE DE LA ROSA,2016-05-11,510361,4707537,,45.0,ALUVIAL DEL OJA,Manantial,ZARRATON,ZARRATÓN,Rioja (La),123.0,RNIT,2016,5,True,False,afectada,9121X,HARO,6611.144834298508,9121X,HARO,465.0,0.4,14.5,2016.0,5.0,9.6,10.2,38.4,15.642857142857142,12.54,-1.4085043988269792,False,42.576,-2.846
211040003,FUENTE DE CIDAMÓN,2016-05-11,509763,4704680,615.0,45.0,ALUVIAL DEL OJA,Manantial,CIDAMON,CIDAMÓN,Rioja (La),52.1,RNIT,2016,5,True,False,afectada,9121X,HARO,9508.68838313283,9121X,HARO,465.0,0.4,14.5,2016.0,5.0,9.6,10.2,38.4,15.642857142857142,12.54,-1.4085043988269792,False,42.576,-2.846
211030763,"Talleres Janda, S.L. POZO 2",2016-05-11,504382,4701022,612.0,45.0,ALUVIAL DEL OJA,Pozo,,BAÑARES,Rioja (La),7.99,RNIT,2016,5,False,False,normal,9121X,HARO,15165.87350394755,9121X,HARO,465.0,0.4,14.5,2016.0,5.0,9.6,10.2,38.4,15.642857142857142,12.54,-1.4085043988269792,False,42.576,-2.846
211040583,Camino de Carramolinero (PO: 501 PA:478),2016-05-11,509565,4701387,626.0,45.0,ALUVIAL DEL OJA,Pozo,,CIDAMÓN,Rioja (La),67.4,RNIT,2016,5,True,False,afectada,9121X,HARO,12733.004431650481,9121X,HARO,465.0,0.4,14.5,2016.0,5.0,9.6,10.2,38.4,15.642857142857142,12.54,-1.4085043988269792,False,42.576,-2.846
220950053,MANANTIAL DE OLLONGUI,2016-06-07,513179,4709814,,45.0,ALUVIAL DEL OJA,Manantial,RODEZNO,RODEZNO,Rioja (La),121.0,RNIT,2016,6,True,False,afectada,9121X,HARO,3966.5902498460828,9121X,HARO,465.0,0.0,21.9,2016.0,6.0,1.2,4.2,23.4,18.442857142857143,16.513333333333332,1.5231003039513666,False,42.576,-2.846
220950053,MANANTIAL DE OLLONGUI,2016-09-06,513179,4709814,,45.0,ALUVIAL DEL OJA,Manantial,RODEZNO,RODEZNO,Rioja (La),77.6,RNIT,2016,9,True,False,afectada,9121X,HARO,3966.5902498460828,9121X,HARO,465.0,0.0,24.6,2016.0,9.0,0.0,6.000000000000001,9.8,23.54285714285714,22.75333333333333,5.7550653594771255,False,42.576,-2.846
210960027,LA FUENTITA,2016-11-03,496442,4705822,565.0,44.0,ALUVIAL DEL TIRÓN,Manantial,LEIVA,LEIVA,Rioja (La),79.2,RNIT,2016,11,True,False,afectada,9121X,HARO,18029.68716239723,9121X,HARO,465.0,0.0,14.2,2016.0,11.0,0.0,2.6,22.6,13.342857142857143,13.893333333333334,4.399390243902438,False,42.576,-2.846
211020172,MANANTIAL DEL CAÑO,2016-11-03,497981,4705042,,44.0,ALUVIAL DEL TIRÓN,Manantial,HERRAMELLURI,HERRAMÉLLURI,Rioja (La),162.0,RNIT,2016,11,True,False,afectada,9121X,HARO,17045.589216680128,9121X,HARO,465.0,0.0,14.2,2016.0,11.0,0.0,2.6,22.6,13.342857142857143,13.893333333333334,4.399390243902438,False,42.576,-2.846
210980017,FUENTE DE LA ROSA,2016-11-07,510361,4707537,,45.0,ALUVIAL DEL OJA,Manantial,ZARRATON,ZARRATÓN,Rioja (La),118.0,RNIT,2016,11,True,False,afectada,9121X,HARO,6611.144834298508,9121X,HARO,465.0,1.8,5.1,2016.0,11.0,35.8,37.8,58.4,10.5,12.81,-4.7006097560975615,True,42.576,-2.846
210980012,MANANTIAL PISCIFACTORIA,2016-11-07,506025,4707245,520.0,45.0,ALUVIAL DEL OJA,Manantial,,CASTAÑARES DE RIOJA,Rioja (La),8.49,RBAS,2016,11,False,False,normal,9121X,HARO,9271.803668822771,9121X,HARO,465.0,1.8,5.1,2016.0,11.0,35.8,37.8,58.4,10.5,12.81,-4.7006097560975615,True,42.576,-2.846
210980012,MANANTIAL PISCIFACTORIA,2016-11-07,506025,4707245,520.0,45.0,ALUVIAL DEL OJA,Manantial,,CASTAÑARES DE RIOJA,Rioja (La),8.49,RNIT,2016,11,False,False,normal,9121X,HARO,9271.803668822771,9121X,HARO,465.0,1.8,5.1,2016.0,11.0,35.8,37.8,58.4,10.5,12.81,-4.7006097560975615,True,42.576,-2.846
210970015,CARRETERA SAJAZARGA,2016-11-07,503931,4710737,,45.0,ALUVIAL DEL OJA,Pozo,TIRGO,TIRGO,Rioja (La),0.1,RNIT,2016,11,False,False,normal,9121X,HARO,9211.710250809187,9121X,HARO,465.0,1.8,5.1,2016.0,11.0,35.8,37.8,58.4,10.5,12.81,-4.7006097560975615,True,42.576,-2.846
210980206,FUENTE DEL ESTRECHO,2016-11-07,510029,4712494,485.0,45.0,ALUVIAL DEL OJA,Manantial,,HARO,Rioja (La),38.8,RNIT,2016,11,True,False,afectada,9121X,HARO,2893.023436383473,9121X,HARO,465.0,1.8,5.1,2016.0,11.0,35.8,37.8,58.4,10.5,12.81,-4.7006097560975615,True,42.576,-2.846
210980020,FUENTE DEL POBE,2016-11-07,506831,4710473,,45.0,ALUVIAL DEL OJA,Manantial,CASALARREINA,CASALARREINA,Rioja (La),57.8,RNIT,2016,11,True,False,afectada,9121X,HARO,6664.886422863479,9121X,HARO,465.0,1.8,5.1,2016.0,11.0,35.8,37.8,58.4,10.5,12.81,-4.7006097560975615,True,42.576,-2.846
211030763,"Talleres Janda, S.L. POZO 2",2016-11-07,504382,4701022,612.0,45.0,ALUVIAL DEL OJA,Pozo,,BAÑARES,Rioja (La),6.69,RNIT,2016,11,False,False,normal,9121X,HARO,15165.87350394755,9121X,HARO,465.0,1.8,5.1,2016.0,11.0,35.8,37.8,58.4,10.5,12.81,-4.7006097560975615,True,42.576,-2.846
211040003,FUENTE DE CIDAMÓN,2016-11-07,509763,4704680,615.0,45.0,ALUVIAL DEL OJA,Manantial,CIDAMON,CIDAMÓN,Rioja (La),77.5,RNIT,2016,11,True,False,afectada,9121X,HARO,9508.68838313283,9121X,HARO,465.0,1.8,5.1,2016.0,11.0,35.8,37.8,58.4,10.5,12.81,-4.7006097560975615,True,42.576,-2.846
211040583,Camino de Carramolinero (PO: 501 PA:478),2016-11-07,509565,4701387,626.0,45.0,ALUVIAL DEL OJA,Pozo,,CIDAMÓN,Rioja (La),64.7,RNIT,2016,11,True,False,afectada,9121X,HARO,12733.004431650481,9121X,HARO,465.0,1.8,5.1,2016.0,11.0,35.8,37.8,58.4,10.5,12.81,-4.7006097560975615,True,42.576,-2.846
220950084,Pozo Mazo 2,2016-11-07,512304,4713120,475.0,45.0,ALUVIAL DEL OJA,Pozo,HARO,HARO,Rioja (La),55.1,RNIT,2016,11,True,False,afectada,9121X,HARO,707.4944499217581,9121X,HARO,465.0,1.8,5.1,2016.0,11.0,35.8,37.8,58.4,10.5,12.81,-4.7006097560975615,True,42.576,-2.846
210980114,MALZAPATO,2016-11-07,509312,4713861,480.0,45.0,ALUVIAL DEL OJA,Pozo,HARO,HARO,Rioja (La),41.1,RNIT,2016,11,True,False,afectada,9121X,HARO,3328.3232446253123,9121X,HARO,465.0,1.8,5.1,2016.0,11.0,35.8,37.8,58.4,10.5,12.81,-4.7006097560975615,True,42.576,-2.846
210980214,EL NAVAL (CAMINO PERPENDICULAR A CRA CASALARREINA-OLLAURI -N-232,2016-11-21,507946,4710298,505.0,45.0,ALUVIAL DEL OJA,Pozo,,CASALARREINA,Rioja (La),20.4,RNIT,2016,11,False,False,normal,9121X,HARO,5821.433464996569,9121X,HARO,465.0,0.2,10.8,2016.0,11.0,4.200000000000001,12.000000000000004,50.4,10.0,11.14,0.9993902439024396,False,42.576,-2.846
220950053,MANANTIAL DE OLLONGUI,2016-12-13,513179,4709814,,45.0,ALUVIAL DEL OJA,Manantial,RODEZNO,RODEZNO,Rioja (La),105.0,RNIT,2016,12,True,False,afectada,9121X,HARO,3966.5902498460828,9121X,HARO,465.0,0.2,4.2,2016.0,12.0,0.6,1.200000000000007,51.4,6.328571428571428,7.693333333333332,-2.878823529411765,False,42.576,-2.846
210940011,PIEZOMETRO-2 HERRERA. ABTO. VILLALBA DE RIOJA,2017-02-01,508926,4719111,,6.0,PANCORBO-CONCHAS DE HARO,Pozo,,VILLALBA DE RIOJA,Rioja (La),3.4,RBAS,2017,2,False,False,normal,9121X,HARO,6526.119453038332,9121X,HARO,465.0,0.4,6.8,2017.0,2.0,0.3999999999999991,0.4000000000000062,27.6,5.085714285714286,4.533333333333333,-0.7717041800643099,False,42.576,-2.846
220960018,POZO DEL EBRO,2017-02-23,519673,4711843,430.0,46.0,LAGUARDIA,Pozo,SAN VICENTE DE LA SONSIERRA,SAN VICENTE DE LA SONSIERRA,Rioja (La),71.8,RBAS,2017,2,True,False,afectada,9121X,HARO,7286.962390910949,9121X,HARO,465.0,0.0,9.2,2017.0,2.0,0.0,5.600000000000006,21.4,8.557142857142857,7.196666666666667,1.6282958199356896,False,42.576,-2.846
220950053,MANANTIAL DE OLLONGUI,2017-03-21,513179,4709814,,45.0,ALUVIAL DEL OJA,Manantial,RODEZNO,RODEZNO,Rioja (La),97.1,RNIT,2017,3,True,False,afectada,9121X,HARO,3966.5902498460828,9121X,HARO,465.0,0.0,8.8,2017.0,3.0,0.0,4.400000000000007,13.4,12.342857142857143,10.89,-1.0636363636363626,False,42.576,-2.846
210980114,MALZAPATO,2017-05-09,509312,4713861,480.0,45.0,ALUVIAL DEL OJA,Pozo,HARO,HARO,Rioja (La),32.8,RNIT,2017,5,False,True,riesgo,9121X,HARO,3328.3232446253123,9121X,HARO,465.0,1.0,15.4,2017.0,5.0,2.3999999999999986,14.000000000000009,14.000000000000002,15.528571428571428,13.273333333333332,-0.5085043988269788,False,42.576,-2.846
210980206,FUENTE DEL ESTRECHO,2017-05-09,510029,4712494,485.0,45.0,ALUVIAL DEL OJA,Manantial,,HARO,Rioja (La),31.3,RNIT,2017,5,False,True,riesgo,9121X,HARO,2893.023436383473,9121X,HARO,465.0,1.0,15.4,2017.0,5.0,2.3999999999999986,14.000000000000009,14.000000000000002,15.528571428571428,13.273333333333332,-0.5085043988269788,False,42.576,-2.846
211040583,Camino de Carramolinero (PO: 501 PA:478),2017-05-09,509565,4701387,626.0,45.0,ALUVIAL DEL OJA,Pozo,,CIDAMÓN,Rioja (La),55.8,RNIT,2017,5,True,False,afectada,9121X,HARO,12733.004431650481,9121X,HARO,465.0,1.0,15.4,2017.0,5.0,2.3999999999999986,14.000000000000009,14.000000000000002,15.528571428571428,13.273333333333332,-0.5085043988269788,False,42.576,-2.846
210980020,FUENTE DEL POBE,2017-05-09,506831,4710473,,45.0,ALUVIAL DEL OJA,Manantial,CASALARREINA,CASALARREINA,Rioja (La),31.4,RNIT,2017,5,False,True,riesgo,9121X,HARO,6664.886422863479,9121X,HARO,465.0,1.0,15.4,2017.0,5.0,2.3999999999999986,14.000000000000009,14.000000000000002,15.528571428571428,13.273333333333332,-0.5085043988269788,False,42.576,-2.846
210970015,CARRETERA SAJAZARGA,2017-05-09,503931,4710737,,45.0,ALUVIAL DEL OJA,Pozo,TIRGO,TIRGO,Rioja (La),9.98,RNIT,2017,5,False,False,normal,9121X,HARO,9211.710250809187,9121X,HARO,465.0,1.0,15.4,2017.0,5.0,2.3999999999999986,14.000000000000009,14.000000000000002,15.528571428571428,13.273333333333332,-0.5085043988269788,False,42.576,-2.846
210980017,FUENTE DE LA ROSA,2017-05-09,510361,4707537,,45.0,ALUVIAL DEL OJA,Manantial,ZARRATON,ZARRATÓN,Rioja (La),115.0,RNIT,2017,5,True,False,afectada,9121X,HARO,6611.144834298508,9121X,HARO,465.0,1.0,15.4,2017.0,5.0,2.3999999999999986,14.000000000000009,14.000000000000002,15.528571428571428,13.273333333333332,-0.5085043988269788,False,42.576,-2.846
210980214,EL NAVAL (CAMINO PERPENDICULAR A CRA CASALARREINA-OLLAURI -N-232,2017-05-09,507946,4710298,505.0,45.0,ALUVIAL DEL OJA,Pozo,,CASALARREINA,Rioja (La),31.5,RNIT,2017,5,False,True,riesgo,9121X,HARO,5821.433464996569,9121X,HARO,465.0,1.0,15.4,2017.0,5.0,2.3999999999999986,14.000000000000009,14.000000000000002,15.528571428571428,13.273333333333332,-0.5085043988269788,False,42.576,-2.846
211040003,FUENTE DE CIDAMÓN,2017-05-09,509763,4704680,615.0,45.0,ALUVIAL DEL OJA,Manantial,CIDAMON,CIDAMÓN,Rioja (La),80.0,RNIT,2017,5,True,False,afectada,9121X,HARO,9508.68838313283,9121X,HARO,465.0,1.0,15.4,2017.0,5.0,2.3999999999999986,14.000000000000009,14.000000000000002,15.528571428571428,13.273333333333332,-0.5085043988269788,False,42.576,-2.846
220950084,Pozo Mazo 2,2017-05-09,512304,4713120,475.0,45.0,ALUVIAL DEL OJA,Pozo,HARO,HARO,Rioja (La),53.3,RNIT,2017,5,True,False,afectada,9121X,HARO,707.4944499217581,9121X,HARO,465.0,1.0,15.4,2017.0,5.0,2.3999999999999986,14.000000000000009,14.000000000000002,15.528571428571428,13.273333333333332,-0.5085043988269788,False,42.576,-2.846
210980012,MANANTIAL PISCIFACTORIA,2017-05-15,506025,4707245,520.0,45.0,ALUVIAL DEL OJA,Manantial,,CASTAÑARES DE RIOJA,Rioja (La),11.9,RBAS,2017,5,False,False,normal,9121X,HARO,9271.803668822771,9121X,HARO,465.0,0.0,18.8,2017.0,5.0,14.8,19.800000000000008,28.8,15.857142857142858,13.423333333333336,2.891495601173021,False,42.576,-2.846
211030763,"Talleres Janda, S.L. POZO 2",2017-05-15,504382,4701022,612.0,45.0,ALUVIAL DEL OJA,Pozo,,BAÑARES,Rioja (La),4.63,RNIT,2017,5,False,False,normal,9121X,HARO,15165.87350394755,9121X,HARO,465.0,0.0,18.8,2017.0,5.0,14.8,19.800000000000008,28.8,15.857142857142858,13.423333333333336,2.891495601173021,False,42.576,-2.846
211020172,MANANTIAL DEL CAÑO,2017-05-15,497981,4705042,,44.0,ALUVIAL DEL TIRÓN,Manantial,HERRAMELLURI,HERRAMÉLLURI,Rioja (La),128.0,RNIT,2017,5,True,False,afectada,9121X,HARO,17045.589216680128,9121X,HARO,465.0,0.0,18.8,2017.0,5.0,14.8,19.800000000000008,28.8,15.857142857142858,13.423333333333336,2.891495601173021,False,42.576,-2.846
210980012,MANANTIAL PISCIFACTORIA,2017-05-15,506025,4707245,520.0,45.0,ALUVIAL DEL OJA,Manantial,,CASTAÑARES DE RIOJA,Rioja (La),11.9,RNIT,2017,5,False,False,normal,9121X,HARO,9271.803668822771,9121X,HARO,465.0,0.0,18.8,2017.0,5.0,14.8,19.800000000000008,28.8,15.857142857142858,13.423333333333336,2.891495601173021,False,42.576,-2.846
210960027,LA FUENTITA,2017-05-15,496442,4705822,565.0,44.0,ALUVIAL DEL TIRÓN,Manantial,LEIVA,LEIVA,Rioja (La),41.4,RNIT,2017,5,True,False,afectada,9121X,HARO,18029.68716239723,9121X,HARO,465.0,0.0,18.8,2017.0,5.0,14.8,19.800000000000008,28.8,15.857142857142858,13.423333333333336,2.891495601173021,False,42.576,-2.846
220950053,MANANTIAL DE OLLONGUI,2017-06-06,513179,4709814,,45.0,ALUVIAL DEL OJA,Manantial,RODEZNO,RODEZNO,Rioja (La),103.0,RNIT,2017,6,True,False,afectada,9121X,HARO,3966.5902498460828,9121X,HARO,465.0,0.0,15.2,2017.0,6.0,22.2,35.00000000000001,71.8,18.428571428571427,18.116666666666667,-5.176899696048633,False,42.576,-2.846
220950053,MANANTIAL DE OLLONGUI,2017-09-05,513179,4709814,,45.0,ALUVIAL DEL OJA,Manantial,RODEZNO,RODEZNO,Rioja (La),86.9,RNIT,2017,9,True,False,afectada,9121X,HARO,3966.5902498460828,9121X,HARO,465.0,0.0,21.8,2017.0,9.0,18.8,43.400000000000006,45.0,19.442857142857143,21.17666666666667,2.955065359477125,False,42.576,-2.846
210980012,MANANTIAL PISCIFACTORIA,2017-10-17,506025,4707245,520.0,45.0,ALUVIAL DEL OJA,Manantial,,CASTAÑARES DE RIOJA,Rioja (La),8.9,RBAS,2017,10,False,False,normal,9121X,HARO,9271.803668822771,9121X,HARO,465.0,0.2,18.0,2017.0,10.0,0.0,0.0,2.4,17.328571428571426,17.106666666666666,2.979437869822485,False,42.576,-2.846
