ipa;nombre_punto;fecha;x_utm30;y_utm30;cota;codigo_masa_agua;masa_agua;naturaleza;localidad;municipio;provincia;no3_mgl;red;anio;mes;afectada;en_riesgo;clase;indicativo;nombre;dist_estacion_m;indicativo_clima;nombre_clima;altitud;prec;tmed;anio_clima;mes_clima;precip_7d;precip_15d;precip_30d;temp_media_7d;temp_media_30d;anomalia_temp;evento_extremo_lluvia;latitud;longitud;x_utm30_esp;y_utm30_esp;nombre_punto_esp;municipio_esp;provincia_esp;masa_agua_esp;red_esp;lon_x;lat_x;lat_y;lon_y;soil_cec_0_5cm;soil_cec_15_30cm;soil_cec_5_15cm;soil_clay_0_5cm;soil_clay_15_30cm;soil_clay_5_15cm;soil_phh2o_0_5cm;soil_phh2o_15_30cm;soil_phh2o_5_15cm;soil_sand_0_5cm;soil_sand_15_30cm;soil_sand_5_15cm;soil_silt_0_5cm;soil_silt_15_30cm;soil_silt_5_15cm;soil_soc_0_5cm;soil_soc_15_30cm;soil_soc_5_15cm;soil_wv0033_0_5cm;soil_wv0033_15_30cm;soil_wv0033_5_15cm;soil_wv1500_0_5cm;soil_wv1500_15_30cm;soil_wv1500_5_15cm;clc2012_codigo;clc2012_nombre;clc2012_agricola;clc2018_codigo;clc2018_nombre;clc2018_agricola;cambio_clc_2012_2018;sigpac_uso;sigpac_uso_nombre;sigpac_superficie_m2;sigpac_pendiente_pct;sigpac_coef_regadio;sigpac_es_agricola;dist_sigpac_m;zona_vulnerable_nitratos;altitud_dem_m;ndvi_2015;ndvi_2016;ndvi_2017;ndvi_2018;ndvi_2019;ndvi_2020;ndvi_2021;ndvi_2022;ndvi_2023;ndvi_2024;ndvi_2025;ndvi_media_periodo;ndvi_min_periodo;ndvi_max_periodo;ndvi_cambio_periodo;ndvi_anio_observacion
231070139;"La Senda (PO: 16; PA: 214)";2023-10-26;557208;4691574;520.0;48.0;ALUVIAL DE LA RIOJA-MENDAVIA;Manantial;;MURILLO DE RÍO LEZA;Rioja (La);192.0;RNIT;2023;10;True;False;afectada;9170;LOGROÑO, AEROPUERTO;8953.559579368382;9170;LOGROÑO, AEROPUERTO;353.0;1.5;12.8;2023.0;10.0;26.600000000000005;30.000000000000007;30.000000000000007;12.614285714285714;17.666666666666668;-2.656598240469206;True;42.454;-2.322;557208;4691574;"La Senda (PO: 16; PA: 214)";MURILLO DE RÍO LEZA;Rioja (La);ALUVIAL DE LA RIOJA-MENDAVIA;RNIT;-2.305143313471492;42.37434062331717;42.37434062331717;-2.305143313471492;18.400000000000002;16.5;16.400000000000002;26.6;28.0;27.3;7.9;8.0;8.0;23.8;23.6;24.200000000000003;45.300000000000004;43.400000000000006;44.2;18.8;10.200000000000001;12.600000000000001;0.35100000000000003;0.329;0.336;0.165;0.168;0.168;242;Mosaico cultivos;True;242;Mosaico cultivos;True;False;FY;Frutales;2817.7227647437217;1.37;100.0;True;0.0;True;468.884033203125;0.6099887766857992;0.5613749034570623;0.7930052876472473;0.6087888479232788;0.5996877551078796;0.6453149914741516;0.8277114629745483;0.790662407875061;0.5505836606025696;0.5984328985214233;0.6515957713127136;0.657922433052885;0.5505836606025696;0.8277114629745483;0.04160699462691442;0.5505836606025696
231080029;LOS AGUAZALES;2023-10-26;562879;4687823;563.0;106.0;SIN DEFINIR MASA;Pozo;GALILEA;GALILEA;Rioja (La);45.4;RNIT;2023;10;True;False;afectada;9170;LOGROÑO, AEROPUERTO;14464.110382608964;9170;LOGROÑO, AEROPUERTO;353.0;1.5;12.8;2023.0;10.0;26.600000000000005;30.000000000000007;30.000000000000007;12.614285714285714;17.666666666666668;-2.656598240469206;True;42.454;-2.322;562879;4687823;LOS AGUAZALES;GALILEA;Rioja (La);SIN DEFINIR MASA;RNIT;-2.2366771304980637;42.340123597356694;42.340123597356694;-2.2366771304980637;20.6;16.2;16.8;23.3;26.5;23.200000000000003;8.0;8.1;8.200000000000001;28.400000000000002;27.3;28.700000000000003;42.7;39.0;43.1;20.900000000000002;10.8;11.4;0.364;0.339;0.355;0.157;0.156;0.156;221;Vinedos;True;221;Vinedos;True;False;FS;Frutos secos;624.0147323554993;0.37;0.0;True;0.0;True;579.3680419921875;0.5672089948869556;0.5369759917893404;0.5673156976699829;0.5536540150642395;0.46262624859809875;0.5534709692001343;0.6143664121627808;0.5076441168785095;0.5808109641075134;0.5397148728370667;0.5470091104507446;0.5482543085132151;0.46262624859809875;0.6143664121627808;-0.020199884436211013;0.5808109641075134
231050145;"Mogrones (PO: 17; PA: 104 )";2023-12-12;545213;4694131;455.0;48.0;ALUVIAL DE LA RIOJA-MENDAVIA;Pozo;;ALBERITE;Rioja (La);24.5;RNIT;2023;12;False;False;normal;9170;LOGROÑO, AEROPUERTO;12264.576196061009;9170;LOGROÑO, AEROPUERTO;353.0;2.0;8.1;2023.0;12.0;5.5;31.90000000000001;33.70000000000001;6.414285714285714;8.75;0.9507331378299116;False;42.454;-2.322;545213;4694131;"Mogrones (PO: 17; PA: 104 )";ALBERITE;Rioja (La);ALUVIAL DE LA RIOJA-MENDAVIA;RNIT;-2.4506282182385846;42.39815846024035;42.39815846024035;-2.4506282182385846;18.6;16.400000000000002;17.2;23.6;24.8;24.5;7.6000000000000005;7.7;7.7;25.6;25.200000000000003;26.700000000000003;47.900000000000006;45.0;47.0;29.900000000000002;12.4;12.9;0.339;0.318;0.329;0.159;0.158;0.157;242;Mosaico cultivos;True;242;Mosaico cultivos;True;False;TA;Tierra arable;758.2287939020938;0.26;100.0;True;0.0;False;453.52001953125;0.6470217892730613;0.6754712474372501;0.653718113899231;0.599884033203125;0.6984830498695374;0.7606683969497681;0.6664907932281494;0.6998201012611389;0.6908414363861084;0.754406213760376;0.7114267945289612;0.687111997254246;0.599884033203125;0.7606683969497681;0.06440500525589987;0.6908414363861084
231030063;FUENTE DE MURILLO;2024-06-10;556976;4696787;;48.0;ALUVIAL DE LA RIOJA-MENDAVIA;Manantial;MURILLO DE RIO LEZA;MURILLO DE RÍO LEZA;Rioja (La);113.0;RNIT;2024;6;True;False;afectada;9170;LOGROÑO, AEROPUERTO;3823.039118239015;9170;LOGROÑO, AEROPUERTO;353.0;0.0;15.8;2024.0;6.0;5.7;5.700000000000007;81.4;21.585714285714285;17.85666666666667;-5.68030303030303;False;42.454;-2.322;556976;4696787;FUENTE DE MURILLO;MURILLO DE RÍO LEZA;Rioja (La);ALUVIAL DE LA RIOJA-MENDAVIA;RNIT;-2.307444977157672;42.42130272356113;42.42130272356113;-2.307444977157672;18.3;15.4;16.2;26.1;27.5;26.8;7.7;8.0;8.0;22.1;22.1;22.5;48.800000000000004;47.900000000000006;49.400000000000006;16.5;9.9;11.8;0.34900000000000003;0.326;0.34400000000000003;0.155;0.162;0.163;242;Mosaico cultivos;True;242;Mosaico cultivos;True;False;MT;Monte bajo / Matorral;2780.2320498422755;0.98;0.0;False;0.0;True;378.61602783203125;0.6454038815058091;0.6939676438385372;0.7353801131248474;0.7356452345848083;0.737639307975769;0.6931425929069519;0.7416764497756958;0.7655119299888611;0.7993130087852478;0.8214399218559265;0.8377887606620789;0.7460826222731393;0.6454038815058091;0.8377887606620789;0.19238487915626978;0.8214399218559265
231070081;FUENTE LA RUEDA;2024-06-10;555633;4693920;433.0;48.0;ALUVIAL DE LA RIOJA-MENDAVIA;Manantial;MURILLO DE RIO LEZA;MURILLO DE RÍO LEZA;Rioja (La);114.0;RNIT;2024;6;True;False;afectada;9170;LOGROÑO, AEROPUERTO;6489.027904066217;9170;LOGROÑO, AEROPUERTO;353.0;0.0;15.8;2024.0;6.0;5.7;5.700000000000007;81.4;21.585714285714285;17.85666666666667;-5.68030303030303;False;42.454;-2.322;555633;4693920;FUENTE LA RUEDA;MURILLO DE RÍO LEZA;Rioja (La);ALUVIAL DE LA RIOJA-MENDAVIA;RNIT;-2.324045570376735;42.39558171066405;42.39558171066405;-2.324045570376735;18.2;16.5;17.3;24.0;25.400000000000002;24.900000000000002;7.800000000000001;8.0;8.0;21.400000000000002;20.8;21.3;51.300000000000004;48.7;50.800000000000004;16.3;10.3;11.600000000000001;0.34900000000000003;0.325;0.336;0.161;0.18;0.185;242;Mosaico cultivos;True;242;Mosaico cultivos;True;False;IM;Improductivo;64.1727064138192;2.08;0.0;False;0.0;True;434.6582336425781;0.43608634477102237;0.39808490533170027;0.3241877257823944;0.38632479310035706;0.3280033767223358;0.28062155842781067;0.31147539615631104;0.31114399433135986;0.33111757040023804;0.3498307764530182;0.36792004108428955;0.3477087711418943;0.28062155842781067;0.43608634477102237;-0.06816630368673282;0.3498307764530182
231070139;"La Senda (PO: 16; PA: 214)";2024-06-10;557208;4691574;520.0;48.0;ALUVIAL DE LA RIOJA-MENDAVIA;Manantial;;MURILLO DE RÍO LEZA;Rioja (La);192.0;RNIT;2024;6;True;False;afectada;9170;LOGROÑO, AEROPUERTO;8953.559579368382;9170;LOGROÑO, AEROPUERTO;353.0;0.0;15.8;2024.0;6.0;5.7;5.700000000000007;81.4;21.585714285714285;17.85666666666667;-5.68030303030303;False;42.454;-2.322;557208;4691574;"La Senda (PO: 16; PA: 214)";MURILLO DE RÍO LEZA;Rioja (La);ALUVIAL DE LA RIOJA-MENDAVIA;RNIT;-2.305143313471492;42.37434062331717;42.37434062331717;-2.305143313471492;18.400000000000002;16.5;16.400000000000002;26.6;28.0;27.3;7.9;8.0;8.0;23.8;23.6;24.200000000000003;45.300000000000004;43.400000000000006;44.2;18.8;10.200000000000001;12.600000000000001;0.35100000000000003;0.329;0.336;0.165;0.168;0.168;242;Mosaico cultivos;True;242;Mosaico cultivos;True;False;FY;Frutales;2817.7227647437217;1.37;100.0;True;0.0;True;468.884033203125;0.6099887766857992;0.5613749034570623;0.7930052876472473;0.6087888479232788;0.5996877551078796;0.6453149914741516;0.8277114629745483;0.790662407875061;0.5505836606025696;0.5984328985214233;0.6515957713127136;0.657922433052885;0.5505836606025696;0.8277114629745483;0.04160699462691442;0.5984328985214233
231060003;"FUENTE DE LA DEHESA (Po. 13; Pa. 202)";2024-06-10;547152;4694126;520.0;106.0;SIN DEFINIR MASA;Manantial;ALBERITE;ALBERITE;Rioja (La);90.0;RNIT;2024;6;True;False;afectada;9170;LOGROÑO, AEROPUERTO;10648.075894331198;9170;LOGROÑO, AEROPUERTO;353.0;0.0;15.8;2024.0;6.0;5.7;5.700000000000007;81.4;21.585714285714285;17.85666666666667;-5.68030303030303;False;42.454;-2.322;547152;4694126;"FUENTE DE LA DEHESA (Po. 13; Pa. 202)";ALBERITE;Rioja (La);SIN DEFINIR MASA;RNIT;-2.427069447301891;42.39799811322175;42.39799811322175;-2.427069447301891;21.5;16.2;18.400000000000002;26.5;28.200000000000003;26.6;7.9;8.0;8.1;26.200000000000003;25.0;26.400000000000002;43.900000000000006;41.0;43.2;19.1;10.8;11.600000000000001;0.333;0.324;0.324;0.165;0.161;0.165;242;Mosaico cultivos;True;242;Mosaico cultivos;True;False;IM;Improductivo;96.66089739338861;0.81;0.0;False;0.0;True;504.2480163574219;0.5849249006819486;0.4935835029648642;0.4379298985004425;0.4196261465549469;0.3908117413520813;0.4333969056606293;0.38569122552871704;0.339712917804718;0.3856619596481323;0.40311098098754883;0.3622947931289673;0.42152227025572697;0.339712917804718;0.5849249006819486;-0.2226301075529813;0.40311098098754883
241050067;PEÑASCASAS (Po:5);2024-06-11;569734;4696089;326.0;48.0;ALUVIAL DE LA RIOJA-MENDAVIA;Pozo;;ALCANADRE;Rioja (La);2.5;RNIT;2024;6;False;False;normal;9170;LOGROÑO, AEROPUERTO;14636.182262616469;9170;LOGROÑO, AEROPUERTO;353.0;0.0;15.8;2024.0;6.0;5.7;5.700000000000007;81.00000000000001;21.12857142857143;17.716666666666665;-5.68030303030303;False;42.454;-2.322;569734;4696089;PEÑASCASAS (Po:5);ALCANADRE;Rioja (La);ALUVIAL DE LA RIOJA-MENDAVIA;RNIT;-2.152468483233016;42.41397551052157;42.41397551052157;-2.152468483233016;23.6;16.6;19.3;21.900000000000002;23.6;21.8;7.7;7.9;7.9;18.7;17.1;19.700000000000003;53.800000000000004;52.7;54.2;23.5;10.5;12.3;0.34800000000000003;0.328;0.338;0.185;0.189;0.187;221;Vinedos;True;221;Vinedos;True;False;VI;Vinedo;13271.773301470237;0.04;0.0;True;0.0;False;323.5040283203125;0.3256253875374904;0.3467393102203867;0.3087509572505951;0.3123067319393158;0.2802790105342865;0.29808327555656433;0.13698546588420868;0.14605417847633362;0.15710723400115967;0.17065995931625366;0.27331188321113586;0.2505366721752482;0.13698546588420868;0.3467393102203867;-0.05231350432635451;0.17065995931625366
231030088;JARRA EN EL CEMENTERIO;2024-06-11;558883;4699753;345.0;48.0;ALUVIAL DE LA RIOJA-MENDAVIA;Pozo;;AGONCILLO;Rioja (La);11.3;RNIT;2024;6;False;False;normal;9170;LOGROÑO, AEROPUERTO;3201.151833297198;9170;LOGROÑO, AEROPUERTO;353.0;0.0;15.8;2024.0;6.0;5.7;5.700000000000007;81.00000000000001;21.12857142857143;17.716666666666665;-5.68030303030303;False;42.454;-2.322;558883;4699753;JARRA EN EL CEMENTERIO;AGONCILLO;Rioja (La);ALUVIAL DE LA RIOJA-MENDAVIA;RNIT;-2.2839627256087653;42.44787000248758;42.44787000248758;-2.2839627256087653;20.8;16.6;17.0;23.900000000000002;23.200000000000003;23.0;7.800000000000001;8.0;8.0;18.1;16.1;18.900000000000002;51.2;52.2;51.800000000000004;16.3;9.8;12.4;0.341;0.328;0.332;0.185;0.185;0.185;211;Tierras labor secano;True;211;Tierras labor secano;True;False;OV;Olivar;109.81194101139556;0.21;100.0;True;0.0;False;343.2840270996094;0.23447930272421452;0.2188679983565825;0.25089284777641296;0.2211858630180359;0.1923743635416031;0.1943296641111374;0.2430761754512787;0.2549392879009247;0.3058933615684509;0.34875601530075073;0.28874844312667847;0.2503221202614609;0.1923743635416031;0.34875601530075073;0.054269140402463945;0.34875601530075073
231030090;CAMINO DEL MOLINO;2024-06-11;556798;4699105;;48.0;ALUVIAL DE LA RIOJA-MENDAVIA;Sondeo;AGONCILLO;AGONCILLO;Rioja (La);8.3;RNIT;2024;6;False;False;normal;9170;LOGROÑO, AEROPUERTO;1672.4116879838823;9170;LOGROÑO, AEROPUERTO;353.0;0.0;15.8;2024.0;6.0;5.7;5.700000000000007;81.00000000000001;21.12857142857143;17.716666666666665;-5.68030303030303;False;42.454;-2.322;556798;4699105;CAMINO DEL MOLINO;AGONCILLO;Rioja (La);ALUVIAL DE LA RIOJA-MENDAVIA;RNIT;-2.3093793107449856;42.442190133813;42.442190133813;-2.3093793107449856;19.8;16.0;16.6;26.200000000000003;24.400000000000002;25.5;7.6000000000000005;8.0;8.0;20.5;20.400000000000002;20.5;48.0;48.400000000000006;48.2;14.700000000000001;9.700000000000001;11.600000000000001;0.34700000000000003;0.331;0.34;0.168;0.185;0.185;323;Veg esclerofia;False;323;Veg esclerofia;False;False;AG;Agua;186745.88876381752;0.93;0.0;False;0.0;False;364.3393249511719;0.3216823556139838;0.3091188856494979;0.2623702585697174;0.28146249055862427;0.28765633702278137;0.3088034987449646;0.28213420510292053;0.21519143879413605;0.3160068094730377;0.28621599078178406;0.25718799233436584;0.28434820569507396;0.21519143879413605;0.3216823556139838;-0.06449436327961794;0.28621599078178406
231020159;PASADA DEL ESPINAL;2024-06-11;550879;4701051;;48.0;ALUVIAL DE LA RIOJA-MENDAVIA;Sondeo;;LOGROÑO;Rioja (La);15.3;RNIT;2024;6;False;False;normal;9170;LOGROÑO, AEROPUERTO;4912.83440297836;9170;LOGROÑO, AEROPUERTO;353.0;0.0;15.8;2024.0;6.0;5.7;5.700000000000007;81.00000000000001;21.12857142857143;17.716666666666665;-5.68030303030303;False;42.454;-2.322;550879;4701051;PASADA DEL ESPINAL;LOGROÑO;Rioja (La);ALUVIAL DE LA RIOJA-MENDAVIA;RNIT;-2.3811730639845217;42.46012571289091;42.46012571289091;-2.3811730639845217;20.400000000000002;14.600000000000001;16.3;23.700000000000003;25.1;24.5;7.800000000000001;8.0;8.0;21.6;20.900000000000002;21.6;51.0;48.1;49.5;18.900000000000002;10.200000000000001;11.8;0.354;0.332;0.34500000000000003;0.165;0.185;0.184;242;Mosaico cultivos;True;242;Mosaico cultivos;True;False;CA;Viales;2020.6837001470403;0.56;0.0;False;0.0;True;365.343017578125;0.5832052325406154;0.6215020379611511;0.5058083534240723;0.42206883430480957;0.3767634630203247;0.37785911560058594;0.42352941632270813;0.3228454291820526;0.5537369847297668;0.45079055428504944;0.39399972558021545;0.4574644679046683;0.3228454291820526;0.6215020379611511;-0.18920550696039995;0.45079055428504944
231020155;Sondeos Nitratos Rioja LOGROÑO VAREA;2024-06-11;551332;4701878;341.0;48.0;ALUVIAL DE LA RIOJA-MENDAVIA;Sondeo;;LOGROÑO;Rioja (La);25.6;RNIT;2024;6;False;True;riesgo;9170;LOGROÑO, AEROPUERTO;4655.737944314024;9170;LOGROÑO, AEROPUERTO;353.0;0.0;15.8;2024.0;6.0;5.7;5.700000000000007;81.00000000000001;21.12857142857143;17.716666666666665;-5.68030303030303;False;42.454;-2.322;551332;4701878;Sondeos Nitratos Rioja LOGROÑO VAREA;LOGROÑO;Rioja (La);ALUVIAL DE LA RIOJA-MENDAVIA;RNIT;-2.3755896644228804;42.46754330182347;42.46754330182347;-2.3755896644228804;21.900000000000002;16.5;19.0;25.5;26.700000000000003;24.8;6.9;7.0;6.9;19.1;18.1;19.8;49.5;49.0;49.5;32.0;10.0;13.3;0.341;0.322;0.334;0.162;0.183;0.177;242;Mosaico cultivos;True;242;Mosaico cultivos;True;False;FO;Forestal;39843.83029806369;0.72;0.0;False;0.0;False;360.3440246582031;0.8260052368236852;0.8317166978075425;0.7341442108154297;0.6994605660438538;0.7375224232673645;0.6788594722747803;0.6069575548171997;0.5988521575927734;0.6799107193946838;0.7307032346725464;0.7187880873680115;0.7129927600798065;0.5988521575927734;0.8317166978075425;-0.10721714945567373;0.7307032346725464
231030091;LA TEJERA;2024-06-11;553380;4700080;;48.0;ALUVIAL DE LA RIOJA-MENDAVIA;Sondeo;;LOGROÑO;Rioja (La);57.0;RNIT;2024;6;True;False;afectada;9170;LOGROÑO, AEROPUERTO;2392.162439027042;9170;LOGROÑO, AEROPUERTO;353.0;0.0;15.8;2024.0;6.0;5.7;5.700000000000007;81.00000000000001;21.12857142857143;17.716666666666665;-5.68030303030303;False;42.454;-2.322;553380;4700080;LA TEJERA;LOGROÑO;Rioja (La);ALUVIAL DE LA RIOJA-MENDAVIA;RNIT;-2.3508462786992776;42.45121323934095;42.45121323934095;-2.3508462786992776;19.400000000000002;15.4;17.2;22.400000000000002;24.8;23.3;8.0;8.0;8.0;21.6;21.0;21.6;51.2;48.0;51.2;18.7;10.700000000000001;12.3;0.332;0.318;0.325;0.17;0.185;0.185;212;Terrenos regados;True;212;Terrenos regados;True;False;CA;Viales;12120.305583253885;1.02;0.0;False;0.0;False;356.8632507324219;0.345775327958681;0.2314044616476169;0.2088397741317749;0.21503983438014984;0.18207986652851105;0.2112520933151245;0.2732732594013214;0.1637735813856125;0.4913504123687744;0.4089173972606659;0.23472774028778076;0.2696757953332739;0.1637735813856125;0.4913504123687744;-0.11104758767090023;0.4089173972606659
231080029;LOS AGUAZALES;2024-06-12;562879;4687823;563.0;106.0;SIN DEFINIR MASA;Pozo;GALILEA;GALILEA;Rioja (La);48.4;RNIT;2024;6;True;False;afectada;9170;LOGROÑO, AEROPUERTO;14464.110382608964;9170;LOGROÑO, AEROPUERTO;353.0;0.0;16.0;2024.0;6.0;5.7;5.700000000000007;81.00000000000001;20.52857142857143;17.589999999999996;-5.480303030303031;False;42.454;-2.322;562879;4687823;LOS AGUAZALES;GALILEA;Rioja (La);SIN DEFINIR MASA;RNIT;-2.2366771304980637;42.340123597356694;42.340123597356694;-2.2366771304980637;20.6;16.2;16.8;23.3;26.5;23.200000000000003;8.0;8.1;8.200000000000001;28.400000000000002;27.3;28.700000000000003;42.7;39.0;43.1;20.900000000000002;10.8;11.4;0.364;0.339;0.355;0.157;0.156;0.156;221;Vinedos;True;221;Vinedos;True;False;FS;Frutos secos;624.0147323554993;0.37;0.0;True;0.0;True;579.3680419921875;0.5672089948869556;0.5369759917893404;0.5673156976699829;0.5536540150642395;0.46262624859809875;0.5534709692001343;0.6143664121627808;0.5076441168785095;0.5808109641075134;0.5397148728370667;0.5470091104507446;0.5482543085132151;0.46262624859809875;0.6143664121627808;-0.020199884436211013;0.5397148728370667
241050045;RECUEJA;2025-02-24;572065;4695776;;48.0;ALUVIAL DE LA RIOJA-MENDAVIA;Pozo;ALCANADRE;ALCANADRE;Rioja (La);1.0;RBAS;2025;2;False;False;normal;9170;LOGROÑO, AEROPUERTO;16960.201890933608;9170;LOGROÑO, AEROPUERTO;353.0;1.0;10.4;2025.0;2.0;5.100000000000003;14.100000000000003;34.30000000000001;10.514285714285716;8.406666666666666;2.315755627009647;False;42.454;-2.322;572065;4695776;RECUEJA;ALCANADRE;Rioja (La);ALUVIAL DE LA RIOJA-MENDAVIA;RBAS;-2.1241804093111973;42.41094401577004;42.41094401577004;-2.1241804093111973;19.8;15.200000000000001;17.2;18.400000000000002;19.6;18.5;7.9;8.0;8.0;20.400000000000002;19.700000000000003;20.200000000000003;58.400000000000006;53.800000000000004;56.2;18.5;10.200000000000001;11.100000000000001;0.341;0.329;0.338;0.162;0.169;0.165;242;Mosaico cultivos;True;242;Mosaico cultivos;True;False;MT;Monte bajo / Matorral;1301.5930653647956;0.46;0.0;False;0.0;False;322.5320129394531;0.5603233286664334;0.49990454640202187;0.567194938659668;0.6353691816329956;0.6104950308799744;0.6389105319976807;0.5427985787391663;0.6049873232841492;0.7238994836807251;0.6857082843780518;0.7318681478500366;0.6183144887428094;0.49990454640202187;0.7318681478500366;0.1715448191836032;0.7318681478500366
241060011;CANTARROYUELA DE PRADEJON (PO: 1 PA: 26);2025-03-11;579079;4690031;325.0;49.0;ALUVIAL DEL EBRO-ARAGÓN: LODOSA-TUDELA;Pozo;PRADEJON;PRADEJÓN;Rioja (La);4.1;RNIT;2025;3;False;False;normal;9170;LOGROÑO, AEROPUERTO;25533.1932393197;9170;LOGROÑO, AEROPUERTO;353.0;0.7;11.5;2025.0;3.0;12.200000000000005;26.300000000000008;40.40000000000001;10.714285714285714;9.606666666666666;1.1870967741935488;False;42.454;-2.322;579079;4690031;CANTARROYUELA DE PRADEJON (PO: 1 PA: 26);PRADEJÓN;Rioja (La);ALUVIAL DEL EBRO-ARAGÓN: LODOSA-TUDELA;RNIT;-2.039737837301822;42.358528588968525;42.358528588968525;-2.039737837301822;21.900000000000002;17.0;19.200000000000003;20.6;21.5;21.0;7.9;8.0;8.0;21.200000000000003;20.900000000000002;21.1;55.7;53.900000000000006;55.5;21.0;12.0;12.4;0.34700000000000003;0.335;0.338;0.154;0.154;0.154;131;;False;131;;False;False;AG;Agua;19759.635039953308;3.11;0.0;False;0.0;False;324.7400207519531;0.3766847184331609;0.28101263454700237;0.33446046710014343;0.3246217370033264;0.2991635501384735;0.32464319467544556;0.29132387042045593;0.2341678887605667;0.2680109441280365;0.3022196888923645;0.29383885860443115;0.3027406866094006;0.2341678887605667;0.3766847184331609;-0.08284585982872977;0.29383885860443115
231030090;CAMINO DEL MOLINO;2025-03-17;556798;4699105;;48.0;ALUVIAL DE LA RIOJA-MENDAVIA;Sondeo;AGONCILLO;AGONCILLO;Rioja (La);11.7;RNIT;2025;3;False;False;normal;9170;LOGROÑO, AEROPUERTO;1672.4116879838823;9170;LOGROÑO, AEROPUERTO;353.0;0.6;5.0;2025.0;3.0;13.200000000000005;36.60000000000001;43.20000000000002;8.22857142857143;9.416666666666666;-5.312903225806451;False;42.454;-2.322;556798;4699105;CAMINO DEL MOLINO;AGONCILLO;Rioja (La);ALUVIAL DE LA RIOJA-MENDAVIA;RNIT;-2.3093793107449856;42.442190133813;42.442190133813;-2.3093793107449856;19.8;16.0;16.6;26.200000000000003;24.400000000000002;25.5;7.6000000000000005;8.0;8.0;20.5;20.400000000000002;20.5;48.0;48.400000000000006;48.2;14.700000000000001;9.700000000000001;11.600000000000001;0.34700000000000003;0.331;0.34;0.168;0.185;0.185;323;Veg esclerofia;False;323;Veg esclerofia;False;False;AG;Agua;186745.88876381752;0.93;0.0;False;0.0;False;364.3393249511719;0.3216823556139838;0.3091188856494979;0.2623702585697174;0.28146249055862427;0.28765633702278137;0.3088034987449646;0.28213420510292053;0.21519143879413605;0.3160068094730377;0.28621599078178406;0.25718799233436584;0.28434820569507396;0.21519143879413605;0.3216823556139838;-0.06449436327961794;0.25718799233436584
231030063;FUENTE DE MURILLO;2025-03-17;556976;4696787;;48.0;ALUVIAL DE LA RIOJA-MENDAVIA;Manantial;MURILLO DE RIO LEZA;MURILLO DE RÍO LEZA;Rioja (La);96.0;RNIT;2025;3;True;False;afectada;9170;LOGROÑO, AEROPUERTO;3823.039118239015;9170;LOGROÑO, AEROPUERTO;353.0;0.6;5.0;2025.0;3.0;13.200000000000005;36.60000000000001;43.20000000000002;8.22857142857143;9.416666666666666;-5.312903225806451;False;42.454;-2.322;556976;4696787;FUENTE DE MURILLO;MURILLO DE RÍO LEZA;Rioja (La);ALUVIAL DE LA RIOJA-MENDAVIA;RNIT;-2.307444977157672;42.42130272356113;42.42130272356113;-2.307444977157672;18.3;15.4;16.2;26.1;27.5;26.8;7.7;8.0;8.0;22.1;22.1;22.5;48.800000000000004;47.900000000000006;49.400000000000006;16.5;9.9;11.8;0.34900000000000003;0.326;0.34400000000000003;0.155;0.162;0.163;242;Mosaico cultivos;True;242;Mosaico cultivos;True;False;MT;Monte bajo / Matorral;2780.2320498422755;0.98;0.0;False;0.0;True;378.61602783203125;0.6454038815058091;0.6939676438385372;0.7353801131248474;0.7356452345848083;0.737639307975769;0.6931425929069519;0.7416764497756958;0.7655119299888611;0.7993130087852478;0.8214399218559265;0.8377887606620789;0.7460826222731393;0.6454038815058091;0.8377887606620789;0.19238487915626978;0.8377887606620789
231070139;"La Senda (PO: 16; PA: 214)";2025-03-17;557208;4691574;520.0;48.0;ALUVIAL DE LA RIOJA-MENDAVIA;Manantial;;MURILLO DE RÍO LEZA;Rioja (La);108.2;RNIT;2025;3;True;False;afectada;9170;LOGROÑO, AEROPUERTO;8953.559579368382;9170;LOGROÑO, AEROPUERTO;353.0;0.6;5.0;2025.0;3.0;13.200000000000005;36.60000000000001;43.20000000000002;8.22857142857143;9.416666666666666;-5.312903225806451;False;42.454;-2.322;557208;4691574;"La Senda (PO: 16; PA: 214)";MURILLO DE RÍO LEZA;Rioja (La);ALUVIAL DE LA RIOJA-MENDAVIA;RNIT;-2.305143313471492;42.37434062331717;42.37434062331717;-2.305143313471492;18.400000000000002;16.5;16.400000000000002;26.6;28.0;27.3;7.9;8.0;8.0;23.8;23.6;24.200000000000003;45.300000000000004;43.400000000000006;44.2;18.8;10.200000000000001;12.600000000000001;0.35100000000000003;0.329;0.336;0.165;0.168;0.168;242;Mosaico cultivos;True;242;Mosaico cultivos;True;False;FY;Frutales;2817.7227647437217;1.37;100.0;True;0.0;True;468.884033203125;0.6099887766857992;0.5613749034570623;0.7930052876472473;0.6087888479232788;0.5996877551078796;0.6453149914741516;0.8277114629745483;0.790662407875061;0.5505836606025696;0.5984328985214233;0.6515957713127136;0.657922433052885;0.5505836606025696;0.8277114629745483;0.04160699462691442;0.6515957713127136
